A0;A0_1;A0_7;A1;Residencia;CCAA;A14;A15;A16;A13_1;Factor
1;20141100012613;2;2;7;04;9;2;6;6;145.78680272
2;1214EVT0007339;2;4;7;13;8;4;6;4;22.206855462
1;20151000005218;2;2;7;04;1;1;6;4;90.789481718
1;20151000005217;2;2;7;04;1;1;6;4;90.789481718
1;20151000005216;2;2;7;04;2;1;6;4;81.812887021
1;20151000005215;2;2;7;04;4;1;6;5;90.789481718
1;20141100012606;2;2;7;04;8;1;6;5;145.78680272
1;20141100012591;2;2;7;04;1;2;6;4;161.7826817
1;20141100012588;2;2;7;04;8;1;6;4;145.78680272
1;20141100012585;2;2;7;04;8;1;6;4;145.78680272
1;20141200019373;2;2;7;01;1;1;1;4;199.1985505
1;20151000022452;2;1;7;09;7;1;6;6;90.004159276
1;20141100012564;2;2;7;04;8;1;6;5;145.78680272
1;20151000013562;2;2;7;10;2;1;6;3;52.388370984
1;20141000001708;2;2;7;13;1;2;6;3;113.51182336
1;20151000013560;2;2;7;10;1;1;6;3;53.203188536
1;20141200019376;2;2;7;01;1;1;1;5;199.1985505
1;20151000013539;2;2;7;10;2;1;6;3;52.388370984
1;20141100000891;2;2;7;16;1;1;6;3;51.099212357
2;20151000013206;2;2;7;04;8;4;6;4;81.812887021
1;20141100000867;2;2;7;16;1;1;6;3;51.099212357
1;20141100000859;2;2;7;16;1;1;6;3;51.099212357
1;20151000013129;2;2;7;01;1;1;1;5;134.3213178
1;20151000013128;2;2;7;01;2;1;6;4;157.67713518
1;20151000013127;2;2;7;01;1;1;1;4;134.3213178
1;20151000013125;2;2;7;01;1;1;1;5;134.3213178
1;20151000013124;2;2;7;01;1;1;1;5;134.3213178
1;20151000013123;2;2;7;01;1;2;6;4;134.3213178
1;20151000013121;2;2;7;01;1;1;1;4;134.3213178
1;20151000013120;2;2;7;01;1;1;1;5;134.3213178
1;20151000013119;2;2;7;01;1;1;1;5;134.3213178
1;20151000013117;2;2;7;01;1;1;1;4;134.3213178
1;20151000013116;2;2;7;01;1;1;1;5;134.3213178
1;20151000013115;2;2;7;01;8;1;6;4;157.67713518
1;20151000013113;2;2;7;01;1;1;1;5;134.3213178
1;20151000013112;2;2;7;01;2;1;1;5;157.67713518
1;20151000013111;2;2;7;01;1;1;6;4;134.3213178
1;20151000013110;2;2;7;01;1;1;1;5;134.3213178
1;20151000013109;2;2;7;01;1;1;1;4;134.3213178
1;20151000013108;2;2;7;01;1;1;1;5;134.3213178
1;20151000013107;2;2;7;01;1;1;1;5;134.3213178
1;20151000013105;2;2;7;01;1;1;1;5;134.3213178
1;20151000013104;2;2;7;01;2;1;6;6;157.67713518
1;20151000013103;2;2;7;01;1;1;1;4;134.3213178
1;20151000013101;2;2;7;01;8;1;6;5;157.67713518
1;20151000013100;2;2;7;01;2;1;6;5;157.67713518
1;20151000013099;2;2;7;01;1;1;1;5;134.3213178
1;20151000013097;2;2;7;01;2;1;6;6;157.67713518
1;20151000013096;2;2;7;01;1;1;1;5;134.3213178
1;20151000013095;2;2;7;01;7;1;6;4;157.67713518
1;20151000013091;2;2;7;01;1;1;6;4;62.438877876
1;20151000013084;2;2;7;01;7;1;6;4;73.295762344
1;20151000013079;2;2;7;01;8;1;6;5;73.295762344
1;20151000013075;2;2;7;01;2;1;6;4;73.295762344
1;20141000047793;2;2;7;10;7;1;6;4;166.56871575
1;20151000013062;2;2;7;01;1;1;6;4;62.438877876
1;20151000013058;2;2;7;01;1;1;6;4;62.438877876
1;20151000013057;2;2;7;01;8;1;6;4;73.295762344
1;20151000013056;2;2;7;01;7;1;6;4;73.295762344
2;20151000016402;2;2;7;10;8;4;6;5;170.74390229
1;20151000013051;2;2;7;01;2;1;6;4;73.295762344
1;20151000013047;2;2;7;01;1;1;6;4;62.438877876
1;20151000013039;2;2;7;01;2;1;6;4;73.295762344
1;20151000013038;2;2;7;01;1;1;6;5;62.438877876
1;20151000013037;2;2;7;01;2;1;6;4;73.295762344
1;20151000013021;2;2;7;01;7;1;6;4;73.295762344
1;20151000005028;2;2;7;04;7;1;6;5;81.812887021
1;20151000005027;2;2;7;04;8;1;6;6;81.812887021
1;20151000005026;2;2;7;04;1;1;6;4;90.789481718
1;20151000005024;2;2;7;04;8;1;6;4;81.812887021
1;20141000086450;2;1;7;09;1;1;6;4;124.2667484
1;20151000005023;2;2;7;04;1;1;6;4;90.789481718
1;20151000005022;2;2;7;04;2;1;6;5;81.812887021
1;20141000086449;2;1;7;10;9;1;6;5;149.14647846
1;20151000005021;2;2;7;04;8;1;6;5;81.812887021
1;20151000005020;2;2;7;04;8;1;6;5;81.812887021
1;20151000005019;2;2;7;04;4;1;6;4;90.789481718
1;20151000005018;2;2;7;04;1;1;6;4;90.789481718
1;20151000005017;2;2;7;04;1;1;6;4;90.789481718
1;20151000005016;2;2;7;04;2;1;6;4;81.812887021
1;20151000005015;2;2;7;04;8;1;6;5;81.812887021
1;20151000012972;2;2;7;01;1;1;1;4;105.31815031
1;20151000010454;2;2;7;04;2;1;6;4;22.81117992
1;20151000010459;2;2;7;04;1;1;6;4;25.314046206
1;20151000005014;2;2;7;04;2;1;6;4;81.812887021
1;20151000012969;2;2;7;01;1;1;1;4;105.31815031
1;20151000005013;2;2;7;04;8;1;6;4;81.812887021
1;20151000012965;2;2;7;01;1;1;6;4;105.31815031
1;20151000012964;2;2;7;01;1;1;6;5;105.31815031
1;20151000005011;2;2;7;04;4;1;6;4;90.789481718
1;20151000012963;2;2;7;01;1;1;6;4;105.31815031
1;20151000012961;2;2;7;01;1;1;6;4;105.31815031
1;20151000005008;2;2;7;04;2;1;6;5;81.812887021
1;20151000012959;2;2;7;01;7;1;6;6;123.63089118
1;20151000012958;2;2;7;01;1;1;6;4;105.31815031
1;20151000005007;2;2;7;04;1;2;6;2;90.789481718
1;20151000012957;2;2;7;01;1;1;6;4;105.31815031
1;20151000005006;2;2;7;04;1;1;6;4;90.789481718
1;20151000005005;2;2;7;04;2;1;6;4;81.812887021
1;20151000005004;2;2;7;04;8;1;6;3;81.812887021
1;20151000012949;2;2;7;01;2;1;6;4;123.63089118
1;20151000012947;2;2;7;01;2;1;6;4;123.63089118
1;20151000012946;2;2;7;01;1;1;6;4;105.31815031
1;20151000005002;2;2;7;04;1;1;6;4;90.789481718
1;20151000012945;2;2;7;01;2;1;6;5;123.63089118
1;20151000012943;2;2;7;01;2;1;6;5;123.63089118
1;20151000012942;2;2;7;01;8;1;6;5;123.63089118
2;20151000004956;2;2;7;05;1;1;1;5;343.0744764
1;20151000012940;2;2;7;01;2;1;6;5;123.63089118
2;20151000004955;2;2;7;05;1;1;1;4;343.0744764
1;20141000085842;2;1;7;07;3;1;6;2;171.57912991
1;20151000012938;2;2;7;01;8;1;6;5;123.63089118
1;20151000012935;2;2;7;01;1;2;6;4;105.31815031
1;20151000012934;2;2;7;01;2;1;6;4;123.63089118
1;20151000012933;2;2;7;01;1;1;6;4;105.31815031
1;20151000012932;2;2;7;01;8;1;6;4;123.63089118
2;20151000004950;2;2;7;05;8;1;6;4;136.20074895
1;20151000012929;2;2;7;01;2;1;6;4;123.63089118
1;20151000012927;2;2;7;01;1;1;6;4;105.31815031
1;20151000012925;2;2;7;01;2;1;6;5;123.63089118
2;20151000004937;2;2;7;05;1;1;1;4;343.0744764
2;20151000004936;2;2;7;05;1;1;1;5;343.0744764
1;20151000012867;3;2;7;98;0;1;6;1;34.005209523
1;20151000012861;3;2;7;98;0;1;1;1;34.005209523
1;20151000012856;3;2;7;98;0;1;6;1;34.005209523
1;20151000012855;3;2;7;98;0;1;6;1;34.005209523
1;20151000012852;2;2;7;01;8;4;6;4;39.01390475
1;20151000012851;2;2;7;01;1;1;1;4;33.234996898
1;20151000012845;3;2;7;98;0;4;6;1;34.005209523
1;20151000012842;3;2;7;98;0;1;1;1;34.005209523
1;20151000012838;2;2;7;08;8;4;6;4;39.01390475
1;20151000012834;3;2;7;98;0;1;6;1;34.005209523
1;20151000012831;3;2;7;98;0;1;6;1;34.005209523
1;20151000012830;3;2;7;98;0;1;6;1;34.005209523
1;20151000012828;2;2;7;13;1;4;6;4;32.386517255
1;20151000012824;2;2;7;13;1;1;1;3;32.386517255
1;20151000012823;3;2;7;98;0;1;1;1;34.005209523
1;20151000012822;2;2;7;01;2;2;6;6;39.01390475
1;20151000012821;2;2;7;01;1;1;1;4;33.234996898
1;20151000004904;2;1;7;14;3;1;6;6;131.30436039
1;20151000004896;2;1;7;09;3;1;6;6;107.68039565
1;20151000023154;2;2;7;13;1;1;6;3;32.386517255
1;20141000047791;2;2;7;10;7;1;6;4;166.56871575
1;20151000004891;2;1;7;10;7;1;6;6;129.23933408
1;20141000084847;3;1;7;16;0;5;6;1;197.26406807
1;20151000011145;2;2;7;10;8;3;6;3;6.0150277644
1;20151000012581;3;2;7;98;0;4;6;1;34.005209523
1;20151000012578;2;2;7;08;8;4;6;4;39.01390475
1;20151000012577;3;2;7;98;0;4;6;1;34.005209523
1;20151000012573;3;2;7;98;0;1;6;1;34.005209523
1;20151000012570;2;2;7;01;8;4;6;4;39.01390475
1;20151000012566;3;2;7;98;0;4;6;1;34.005209523
1;20151000012562;2;2;7;07;7;4;6;5;39.01390475
1;20151000012561;3;2;7;98;0;4;6;1;34.005209523
1;20151000012558;2;2;7;13;2;1;6;4;39.01390475
1;20151000017728;2;2;7;09;1;1;6;4;99.377218826
1;20151000012557;2;2;7;12;2;3;6;6;39.01390475
1;20151000012553;2;2;7;07;8;4;6;4;39.01390475
2;20151000004763;2;3;7;10;9;1;6;3;178.96393975
1;20151000012547;3;2;7;98;0;1;1;1;34.005209523
1;20151000012544;2;2;7;09;8;4;6;5;39.01390475
1;20151000012542;3;2;7;98;0;1;1;1;34.005209523
1;20141000047773;2;2;7;10;7;1;6;6;166.56871575
1;20151000012540;2;2;7;13;1;1;6;4;32.386517255
2;20151000012529;2;2;7;04;1;1;6;4;90.789481718
2;20151000012527;2;2;7;04;8;1;6;4;81.812887021
2;20151000012526;2;2;7;04;8;4;6;4;81.812887021
1;20141000080707;2;2;7;10;1;1;6;3;74.06365298
2;20151000012498;2;2;7;04;1;1;6;4;90.789481718
2;20151000012497;2;2;7;04;8;1;6;5;81.812887021
2;20151000012496;2;2;7;04;2;1;6;4;81.812887021
1;20151000012069;3;3;13;98;0;2;6;1;54.265112463
2;20151000021230;2;2;13;05;1;4;6;5;94.098012944
1;20131000081351;2;1;13;15;9;2;6;3;74.871042835
1;20151000022385;2;2;13;09;6;3;6;4;108.14391048
1;20151000010809;2;2;13;13;1;1;6;5;256.86400346
1;20151000010804;2;2;13;13;1;1;6;4;256.86400346
1;20151000010803;2;2;13;13;1;1;6;4;256.86400346
1;20151000010670;2;2;13;12;1;2;6;4;314.37127433
1;20151000010664;2;2;13;13;1;1;6;4;256.86400346
1;20151000010663;3;2;13;98;0;3;6;1;156.60231451
1;20151000010658;2;2;13;13;1;2;6;4;256.86400346
1;20151000010657;3;2;13;98;0;4;6;1;156.60231451
1;20141000047640;2;2;13;10;8;1;6;4;292.4173588
1;20151000013139;2;2;13;01;1;1;1;4;284.18663446
1;20141000047164;2;2;13;10;1;5;6;4;511.4370598
1;20141000047158;2;2;13;10;1;5;6;4;511.4370598
1;20141000047152;2;2;13;10;1;5;6;4;511.4370598
1;20141000047146;2;2;13;14;8;1;6;4;292.4173588
1;20141000047140;2;2;13;10;8;1;6;5;292.4173588
1;20141000047134;2;2;13;10;1;1;6;4;511.4370598
1;20141000047114;2;2;13;10;1;1;6;4;511.4370598
1;20141000047108;2;2;13;14;7;1;6;6;292.4173588
1;20141000047097;2;2;13;14;8;1;6;4;292.4173588
1;20151000013135;2;2;13;01;1;1;1;4;284.18663446
2;20151000020527;2;2;13;09;1;1;6;3;51.481903641
2;20151000019756;2;2;13;13;2;1;6;4;179.66858218
2;20151000019722;3;2;13;98;0;5;0;1;156.60231451
2;20151000019720;2;2;13;13;1;1;6;3;256.86400346
2;20151000019719;2;2;13;13;1;2;6;4;256.86400346
1;20151000008562;2;2;13;05;1;2;6;3;68.364231561
2;20151000019319;2;2;13;09;1;1;6;4;98.078670043
2;20151000019284;2;2;13;09;1;1;1;4;98.078670043
2;20151000019282;2;2;13;09;1;1;1;4;98.078670043
2;20151000000213;2;2;13;05;1;1;6;4;325.08147881
1;20151000019043;2;2;13;13;1;2;6;3;344.96231308
2;20151000000212;2;2;13;05;1;1;6;4;325.08147881
1;20141000023145;3;2;13;09;0;5;6;1;162.26042684
2;20151000007918;2;2;13;09;1;2;6;4;98.078670043
2;20151000007917;2;2;13;09;2;3;6;6;68.35123392
2;20151000007916;2;2;13;04;1;1;6;5;130.63106141
2;20151000007915;2;2;13;09;1;1;6;4;98.078670043
2;20151000007882;2;2;13;09;1;1;6;4;98.078670043
2;20151000007880;2;2;13;09;2;1;1;4;68.35123392
2;20151000007879;2;2;13;09;1;1;6;4;98.078670043
2;20151000007876;2;2;13;09;1;2;6;4;98.078670043
1;20151000017511;2;2;13;09;1;1;6;4;171.14850755
1;20151000018840;2;2;13;13;1;2;6;3;164.76067118
1;20151000016241;2;1;13;01;1;1;1;4;360.60046133
2;20151000000210;2;2;13;05;1;1;6;4;325.08147881
2;20151000015286;2;2;13;16;8;4;6;6;45.21658508
1;20141100065028;3;1;13;16;0;5;6;1;110.89403816
1;20141100064196;2;1;13;09;1;2;6;3;101.53278743
1;20141100062241;3;1;13;13;0;2;6;1;55.934618152
2;20151000005679;2;1;13;16;9;1;6;4;167.89814472
2;20151000019283;2;2;13;09;1;1;6;4;98.078670043
1;20141000047610;2;2;13;10;7;1;6;4;292.4173588
2;20151000005494;3;3;13;98;0;5;0;1;155.9881357
2;20151000014179;2;2;13;05;1;1;1;4;325.08147881
2;20151000019322;2;2;13;01;8;1;6;5;68.35123392
2;20151000014154;2;2;13;05;1;1;6;4;325.08147881
1;20141000047622;2;2;13;10;8;1;6;5;292.4173588
2;20151000005421;2;2;13;09;1;2;6;3;101.56077433
1;20141000047616;2;2;13;10;1;1;1;4;511.4370598
1;20141000047634;2;2;13;10;1;1;6;4;511.4370598
1;20141000047628;2;2;13;10;7;1;6;5;292.4173588
2;20151000019757;2;2;13;05;1;2;6;5;265.8782486
1;20141000047646;2;2;13;10;2;1;1;5;292.4173588
1;20141000047652;2;2;13;10;1;1;6;5;511.4370598
1;20141000047658;2;2;13;10;2;1;6;4;292.4173588
1;20151000013138;2;2;13;01;1;1;1;5;284.18663446
1;20151000013137;2;2;13;01;1;1;1;5;284.18663446
1;20151000013136;2;2;13;01;1;1;1;5;284.18663446
1;20151000013134;2;2;13;01;1;1;1;5;284.18663446
1;20151000013133;2;2;13;01;1;1;1;4;284.18663446
1;20151000013132;2;2;13;01;1;1;1;5;284.18663446
1;20151000013130;2;2;13;01;1;1;1;4;284.18663446
2;1214EVT0006962;2;4;13;09;1;1;6;3;66.905696315
1;20151000012794;2;2;13;12;1;1;6;4;355.05397712
1;20141000047665;2;2;13;10;1;1;6;4;511.4370598
1;20151000031288;2;2;13;09;1;1;6;3;143.80540505
1;20151001013130;2;2;13;01;1;1;1;4;284.18663446
1;20151001013132;2;2;13;01;1;1;1;5;284.18663446
2;20151000029146;2;2;13;15;1;2;6;4;22.680422044
1;20151001010809;2;2;13;13;1;1;6;5;256.86400346
1;20151001013134;2;2;13;01;1;1;1;5;284.18663446
2;20151000027579;2;2;13;09;1;1;6;4;1044.265929
2;20151000027578;2;2;13;09;1;1;1;4;1044.265929
2;20151000027577;2;2;13;09;1;1;6;4;1044.265929
2;20151000027576;2;2;13;09;1;1;6;4;1044.265929
2;20151000027546;2;2;13;09;6;1;1;5;727.75114868
2;20151000027545;2;2;13;09;1;1;6;4;1044.265929
2;20151000027543;2;2;13;09;1;1;6;4;1044.265929
1;20151000028448;2;2;13;05;1;1;1;4;84.273832929
1;20151000028450;2;2;13;05;1;1;1;5;84.273832929
1;20151001013137;2;2;13;01;1;1;1;5;284.18663446
1;20151001013135;2;2;13;01;1;1;1;4;284.18663446
1;20151001013133;2;2;13;01;1;1;1;4;284.18663446
1;20151000028452;2;2;13;05;1;1;1;5;84.273832929
2;20151000027452;3;1;13;16;0;5;6;1;98.632035029
1;20151000028470;2;2;13;05;1;1;1;4;84.273832929
1;20151000028471;2;2;13;05;1;1;1;4;84.273832929
1;20151000028472;2;2;13;05;1;1;1;4;84.273832929
1;20151000028473;2;2;13;05;1;1;1;4;84.273832929
1;20151000028477;2;2;13;05;1;1;1;4;84.273832929
1;20151000028476;2;2;13;05;1;1;1;5;84.273832929
1;20151000035125;2;2;13;05;1;1;6;5;247.068446
1;20151000034958;2;2;13;01;1;2;6;4;244.94530312
2;20151001014154;2;2;13;05;1;1;6;4;325.08147881
1;20151001010670;2;2;13;12;1;2;6;4;314.37127433
1;20151001010663;3;2;13;98;0;3;6;1;156.60231451
2;20151000034280;2;2;13;09;1;2;6;3;79.327049715
1;20151001013136;2;2;13;01;1;1;1;5;284.18663446
2;20151000024919;2;1;13;09;3;1;6;6;489.63718064
2;20151001007916;2;2;13;04;1;1;6;5;130.63106141
2;20151001007915;2;2;13;09;1;1;6;4;98.078670043
2;20151001007880;2;2;13;09;2;1;1;4;68.35123392
2;20151001005494;3;3;13;98;0;5;0;1;155.9881357
1;20151001013139;2;2;13;01;1;1;1;4;284.18663446
2;20151001000213;2;2;13;05;1;1;6;4;325.08147881
2;20151001000212;2;2;13;05;1;1;6;4;325.08147881
2;20151001000210;2;2;13;05;1;1;6;4;325.08147881
1;20151000025293;2;2;13;12;8;2;6;6;32.839384918
1;20151000028489;2;2;13;05;1;1;1;5;84.273832929
1;20151000028488;2;2;13;05;1;1;1;5;84.273832929
1;20151000028487;2;2;13;05;1;1;1;4;84.273832929
1;20151000028486;2;2;13;05;2;1;6;6;56.948472307
1;20151000028485;2;2;13;05;2;1;6;6;56.948472307
1;20151000028484;2;2;13;05;1;1;1;4;84.273832929
1;20151000028483;2;2;13;05;1;1;1;4;84.273832929
1;20151000028482;2;2;13;05;1;1;1;4;84.273832929
1;20151000028481;2;2;13;05;1;1;1;4;84.273832929
1;20151000028480;2;2;13;05;1;1;1;4;84.273832929
1;20151000028479;2;2;13;05;1;1;1;4;84.273832929
1;20151000028478;2;2;13;05;1;1;1;5;84.273832929
1;20151000028469;2;2;13;05;1;1;1;4;84.273832929
1;20151000028468;2;2;13;05;1;1;1;4;84.273832929
1;20151000028467;2;2;13;05;1;1;1;4;84.273832929
1;20151000028466;2;2;13;05;1;1;1;5;84.273832929
1;20151000028464;2;2;13;05;1;1;1;4;84.273832929
1;20151000028462;2;2;13;05;1;1;1;4;84.273832929
1;20151000028461;2;2;13;05;1;1;1;4;84.273832929
1;20151000028460;2;2;13;05;1;1;1;4;84.273832929
1;20151000028459;2;2;13;05;1;1;1;5;84.273832929
1;20151000028458;2;2;13;05;1;1;1;4;84.273832929
1;20151000028457;2;2;13;05;1;1;1;5;84.273832929
1;20151000028456;2;2;13;05;1;1;1;4;84.273832929
1;20151000028455;2;2;13;05;1;1;1;4;84.273832929
1;20151000028454;2;2;13;05;1;1;1;4;84.273832929
